medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 9:41,5/7/13 9:55,1,-73.966484,40.764591,-73.982368,40.756245,10,CRD,0,0.5,1,0,11.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 9:57,5/7/13 10:07,1,-73.984871,40.757442,-73.994308,40.741016,8.5,CRD,0,0.5,1.7,0,10.7
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 10:16,5/7/13 10:36,1,-73.9916,40.749886,-74.014923,40.711391,16.5,CSH,0,0.5,0,0,17
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 10:54,5/7/13 11:14,1,-74.002197,40.729519,-73.978127,40.762676,14,CRD,0,0.5,3.5,0,18
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 11:33,5/7/13 11:41,1,-73.99231,40.749416,-73.998596,40.734734,7,CSH,0,0.5,0,0,7.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 11:44,5/7/13 11:52,1,-73.995911,40.732986,-73.993134,40.742352,6.5,CSH,0,0.5,0,0,7
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 12:01,5/7/13 12:23,1,-73.986534,40.751541,-73.987114,40.745625,14,CRD,0,0.5,1,0,15.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 12:24,5/7/13 12:28,1,-73.987083,40.74538,-73.994308,40.735203,5,CSH,0,0.5,0,0,5.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 12:42,5/7/13 13:08,1,-73.988914,40.748379,-74.000671,40.75761,16,CSH,0,0.5,0,0,16.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 15:00,5/7/13 15:21,1,-73.978493,40.785995,-73.95356,40.767357,14,CSH,0,0.5,0,0,14.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 15:34,5/7/13 15:44,1,-73.970573,40.76178,-73.983734,40.755238,8,CRD,0,0.5,1.6,0,10.1
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 15:47,5/7/13 16:07,1,-73.982811,40.758247,-73.981804,40.742367,13,CRD,0,0.5,2.6,0,16.1
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 16:08,5/7/13 16:19,1,-73.981415,40.742207,-73.983521,40.731693,7,CSH,1,0.5,0,0,8.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 16:19,5/7/13 16:35,1,-73.981415,40.742207,-73.983269,40.760376,12,CRD,1,0.5,1.58,0,15.08
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 16:36,5/7/13 16:45,1,-73.983299,40.760551,-73.991379,40.750195,7,CRD,1,0.5,1.6,0,10.1
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 16:46,5/7/13 16:57,1,-73.99173,40.749916,-73.977089,40.736267,9.5,CSH,1,0.5,0,0,11
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 17:02,5/7/13 17:20,1,-73.977936,40.745724,-73.983643,40.75576,12,CSH,1,0.5,0,0,13.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 17:21,5/7/13 17:35,1,-73.977936,40.745724,-73.959198,40.772526,11,CSH,1,0.5,0,0,12.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 17:51,5/7/13 17:59,1,-73.971733,40.759739,-73.963173,40.769123,7,CSH,1,0.5,0,0,8.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 18:10,5/7/13 18:17,1,-73.971115,40.760994,-73.964348,40.770416,6,CSH,1,0.5,0,0,7.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 18:18,5/7/13 18:57,1,-73.963226,40.771992,-73.987755,40.758133,22.5,CRD,1,0.5,5.88,0,29.88
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 18:59,5/7/13 19:06,1,-73.986641,40.757671,-73.976288,40.765396,6,CRD,1,0.5,1.4,0,8.9
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 19:10,5/7/13 19:26,1,-73.974197,40.762947,-74.002716,40.76059,12,CRD,1,0.5,2.6,0,16.1
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 19:45,5/7/13 20:02,1,-73.983543,40.760826,-73.988831,40.727112,13.5,CRD,1,0.5,2,0,17
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 20:04,5/7/13 20:16,1,-73.990395,40.724937,-73.98391,40.744091,9.5,CRD,0.5,0.5,3,0,13.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 20:19,5/7/13 20:34,1,-73.987053,40.745426,-73.97506,40.780148,12.5,CRD,0.5,0.5,2.6,0,16.1
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 20:37,5/7/13 20:41,1,-73.981064,40.782192,-73.982285,40.772053,5,CSH,0.5,0.5,0,0,6
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 20:49,5/7/13 20:53,1,-73.985588,40.757889,-73.984543,40.748539,5,CSH,0.5,0.5,0,0,6
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 20:53,5/7/13 21:10,1,-73.985588,40.757889,-73.947891,40.780548,14.5,CRD,0.5,0.5,1,0,16.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 21:50,5/7/13 22:19,1,-73.98259,40.761742,-73.996788,40.683411,27,CRD,0.5,0.5,5.5,0,33.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 22:21,5/7/13 22:37,1,-73.997131,40.684608,-73.94912,40.712551,16.5,CRD,0.5,0.5,3.4,0,20.9
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 22:40,5/7/13 22:44,1,-73.954094,40.71072,-73.988251,40.720131,7.5,CRD,0.5,0.5,1.6,0,10.1
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 22:50,5/7/13 22:54,1,-73.990265,40.723518,-73.999962,40.728519,5.5,CRD,0.5,0.5,1.2,0,7.7
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 22:55,5/7/13 23:04,1,-73.999886,40.728466,-73.982925,40.734745,7.5,CRD,0.5,0.5,1,0,9.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 23:13,5/7/13 23:18,1,-73.988693,40.738052,-74.003059,40.733601,5.5,CSH,0.5,0.5,0,0,6.5
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 23:22,5/7/13 23:26,1,-74.006264,40.733665,-74.00547,40.745869,5.5,CRD,0.5,0.5,1.5,0,8
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 0:05,11/11/13 0:15,1,-73.969002,40.768383,-74.005264,40.731972,12,CRD,0.5,0.5,2.6,0,15.6
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 1:32,11/11/13 1:38,1,-73.991356,40.760441,-73.970711,40.762684,7,CSH,0.5,0.5,0,0,8
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 1:40,11/11/13 1:45,1,-73.973038,40.759708,-73.983253,40.741753,6.5,CRD,0.5,0.5,2.25,0,9.75
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 1:50,11/11/13 2:01,1,-73.984276,40.749191,-74.009628,40.704224,12.5,CRD,0.5,0.5,1,0,14.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 2:25,11/11/13 2:45,1,-73.997559,40.725639,-73.996681,40.644161,26,CRD,0.5,0.5,8.88,0,35.88
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 3:48,11/11/13 3:57,1,-73.991516,40.735172,-73.997467,40.718861,9,CSH,0.5,0.5,0,0,10
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 4:05,11/11/13 4:07,1,-73.990555,40.728554,-73.985878,40.735058,3.5,CSH,0.5,0.5,0,0,4.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 4:45,11/11/13 4:52,1,-73.96994,40.756733,-73.979073,40.772556,8,CRD,0.5,0.5,1.8,0,10.8
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 4:54,11/11/13 5:18,1,-73.981819,40.773338,-74.182465,40.687778,63.5,CRD,0.5,0,5,8.25,77.25
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 7:51,11/11/13 7:59,1,-73.917793,40.771301,-73.941536,40.806999,11.5,CSH,0,0.5,0,5.33,17.33
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 8:30,11/11/13 8:38,1,-73.958626,40.775448,-73.97007,40.761578,7,CRD,0,0.5,0,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 8:39,11/11/13 8:42,1,-73.970161,40.761475,-73.976501,40.764156,4,CSH,0,0.5,0,0,4.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 8:43,11/11/13 8:56,1,-73.97654,40.764172,-73.980103,40.752613,10,CSH,0,0.5,0,0,10.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 9:01,11/11/13 9:05,1,-73.977966,40.751942,-73.979095,40.74614,4.5,CSH,0,0.5,0,0,5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 9:06,11/11/13 9:08,1,-73.977966,40.751942,-73.975311,40.745312,3.5,CSH,0,0.5,0,0,4
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 9:12,11/11/13 9:24,1,-73.978706,40.741032,-74.007675,40.707676,14,CRD,0,0.5,1.5,0,16
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 9:52,11/11/13 10:02,1,-74.009293,40.706585,-73.971909,40.745808,14,CRD,0,0.5,4.35,0,18.85
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 10:03,11/11/13 10:07,1,-73.972015,40.745922,-73.959282,40.760109,6,CSH,0,0.5,0,0,6.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 10:10,11/11/13 10:22,1,-73.961121,40.760868,-73.972282,40.758877,8.5,CRD,0,0.5,2,0,11
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 10:42,11/11/13 11:03,1,-73.970108,40.759296,-74.000946,40.757202,14,CSH,0,0.5,0,0,14.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 11:17,11/11/13 11:43,1,-74.004982,40.741371,-73.9533,40.788589,24,CRD,0,0.5,4.9,0,29.4
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 11:45,11/11/13 11:51,1,-73.952492,40.789497,-73.941612,40.811127,7,CSH,0,0.5,0,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 11:56,11/11/13 12:03,1,-73.949158,40.809395,-73.950829,40.823364,7.5,CSH,0,0.5,0,0,8
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 12:22,11/11/13 12:52,1,-73.964622,40.807228,-73.981247,40.729195,27,CRD,0,0.5,4.5,0,32
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 12:54,11/11/13 13:00,1,-73.981422,40.728909,-73.990135,40.73531,6,CSH,0,0.5,0,0,6.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 13:07,11/11/13 13:23,1,-73.983673,40.743626,-73.870659,40.773804,25.5,CRD,0,0.5,3.5,5.33,34.83
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 13:58,11/11/13 14:50,1,-73.87455,40.774132,-73.977501,40.763344,43.5,CSH,0,0.5,0,5.33,49.33
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 14:51,11/11/13 15:02,1,-73.87455,40.774132,-73.98587,40.772106,8.5,CSH,0,0.5,0,0,9
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 15:34,11/11/13 15:39,1,-73.984375,40.779839,-73.968697,40.786697,6.5,CRD,0,0.5,2.1,0,9.1
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 15:43,11/11/13 15:57,1,-73.969749,40.785011,-73.9487,40.773766,10.5,CSH,0,0.5,0,0,11
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 16:01,11/11/13 16:06,1,-73.947563,40.776237,-73.960037,40.776207,5.5,CSH,0,0.5,0,0,6
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 16:08,11/11/13 16:11,1,-73.96315,40.773418,-73.958046,40.777039,4,CRD,0,0.5,0.9,0,5.4
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 16:15,11/11/13 16:27,1,-73.951706,40.781132,-73.953255,40.764595,9.5,CSH,0,0.5,0,0,10
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 16:41,11/11/13 16:46,1,-73.946442,40.777023,-73.957649,40.769581,5.5,CSH,0,0.5,0,0,6
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 16:50,11/11/13 16:55,1,-73.958939,40.772125,-73.95974,40.781197,5.5,CRD,0,0.5,1.2,0,7.2
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 17:24,11/11/13 17:29,1,-73.968102,40.767986,-73.98085,40.76992,5.5,CRD,0,0.5,1.5,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 17:35,11/11/13 17:52,1,-73.980179,40.780563,-73.974152,40.758678,12,CSH,0,0.5,0,0,12.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 17:54,11/11/13 18:07,1,-73.974159,40.757309,-73.960732,40.769543,10,CRD,0,0.5,0,0,10.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 18:26,11/11/13 18:35,1,-73.97036,40.764786,-73.982285,40.772778,7,CSH,0,0.5,0,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 18:38,11/11/13 18:53,1,-73.987289,40.770451,-74.01635,40.708088,16.5,CRD,0,0.5,1.5,0,18.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 19:18,11/11/13 19:23,1,-74.007339,40.743237,-73.983818,40.773731,8.5,CRD,0,0.5,1.8,0,10.8
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 19:38,11/11/13 19:43,1,-74.005539,40.745667,-74.001068,40.735935,6,CRD,0,0.5,1.3,0,7.8
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 20:06,11/11/13 20:22,1,-73.990982,40.741966,-73.955505,40.742302,14,CSH,0.5,0.5,0,5.33,20.33
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 20:44,11/11/13 20:56,1,-73.973068,40.750847,-73.947876,40.777088,11,CRD,0.5,0.5,1,0,13
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 21:37,11/11/13 21:41,1,-73.974487,40.760361,-73.972412,40.765163,5,CSH,0.5,0.5,0,0,6
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 21:45,11/11/13 22:05,1,-73.977829,40.76059,-74.015938,40.715618,23.5,CRD,0.5,0.5,6.12,0,30.62
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 22:07,11/11/13 22:17,1,-74.01432,40.715668,-74.002373,40.733639,9.5,CSH,0.5,0.5,0,0,10.5
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 22:22,11/11/13 22:37,1,-74.005928,40.736134,-73.965088,40.7691,14,CRD,0.5,0.5,3,0,18
B872D33BF89C6C9520CEDBDDDD421AF9,11/11/13 23:52,11/12/13 0:01,1,-73.988976,40.74118,-73.970558,40.752636,8,CSH,0.5,0.5,0,0,9
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 5:30,7/1/13 5:55,2,-73.961609,40.768673,-73.781052,40.646729,52,CRD,0,0.5,10.4,5.33,68.23
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 6:57,7/1/13 7:06,2,-73.951523,40.775223,-73.973618,40.758724,9.5,CRD,0,0.5,1.5,0,11.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 7:26,7/1/13 7:30,2,-73.949921,40.776756,-73.956345,40.784416,5,CRD,0,0.5,1,0,6.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 7:47,7/1/13 8:06,2,-73.955353,40.780491,-73.989624,40.741493,16,CRD,0,0.5,0,0,16.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 8:08,7/1/13 8:19,2,-73.990479,40.740269,-73.995659,40.717358,10,CRD,0,0.5,1,0,11.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 8:23,7/1/13 8:42,2,-73.999207,40.718418,-73.974503,40.756687,15.5,CRD,0,0.5,1,0,17
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 8:48,7/1/13 9:02,2,-73.964546,40.764488,-73.989578,40.738323,13.5,CSH,0,0.5,0,0,14
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 9:08,7/1/13 9:15,2,-73.997467,40.736061,-73.988625,40.727371,6.5,CRD,0,0.5,1.5,0,8.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 9:21,7/1/13 9:26,2,-73.987167,40.733189,-73.987595,40.740555,5,CRD,0,0.5,1,0,6.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 9:32,7/1/13 10:01,2,-73.983383,40.738441,-74.00235,40.755989,17,CSH,0,0.5,0,0,17.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 10:25,7/1/13 10:34,2,-74.004539,40.741943,-74.00058,40.729019,7.5,CRD,0,0.5,1,0,9
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 10:40,7/1/13 10:49,2,-73.991653,40.726524,-74.000427,40.722271,7.5,CSH,0,0.5,0,0,8
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 10:57,7/1/13 11:09,2,-74.00193,40.730186,-73.996552,40.723526,9,CRD,0,0.5,1.8,0,11.3
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 11:16,7/1/13 11:23,2,-73.994865,40.725731,-73.998436,40.735195,6.5,CSH,0,0.5,0,0,7
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 11:23,7/1/13 11:41,2,-73.994865,40.725731,-73.979332,40.750523,12.5,CRD,0,0.5,2.5,0,15.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 11:51,7/1/13 12:26,2,-73.98481,40.745644,-74.000755,40.757572,20,CRD,0,0.5,4,0,24.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 12:30,7/1/13 12:54,2,-74.000671,40.758083,-73.991531,40.727386,17,CRD,0,0.5,3.4,0,20.9
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 12:56,7/1/13 13:04,2,-73.993515,40.727306,-73.978485,40.74263,8,CRD,0,0.5,0,0,8.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 13:10,7/1/13 13:16,2,-73.985054,40.742935,-73.983353,40.748898,5.5,CSH,0,0.5,0,0,6
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 13:19,7/1/13 13:44,2,-73.985367,40.74715,-73.94899,40.785625,18,CRD,0,0.5,2.5,0,21
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 13:52,7/1/13 14:04,2,-73.95639,40.781086,-73.984009,40.764191,11.5,CRD,0,0.5,1,0,13
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 14:06,7/1/13 14:19,2,-73.982925,40.765495,-73.971146,40.792862,10.5,CSH,0,0.5,0,0,11
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 14:54,7/1/13 15:23,2,-73.978889,40.756275,-74.011955,40.704376,20.5,CRD,0,0.5,3,0,24
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 16:50,7/1/13 16:55,2,-73.961205,40.760532,-73.955116,40.775124,6,CSH,1,0.5,0,0,7.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 16:56,7/1/13 17:00,3,-73.955429,40.775284,-73.956673,40.782585,4.5,CRD,1,0.5,1.1,0,7.1
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 17:02,7/1/13 17:09,2,-73.957001,40.783268,-73.956001,40.803844,7.5,CRD,1,0.5,1,0,10
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 17:19,7/1/13 17:24,3,-73.975143,40.782406,-73.982239,40.769009,6,CRD,1,0.5,1,0,8.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 17:26,7/1/13 17:35,2,-73.984795,40.769379,-73.970154,40.784744,8.5,CRD,1,0.5,1.9,0,11.9
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 17:39,7/1/13 17:48,2,-73.978409,40.777939,-73.998291,40.765007,8.5,CSH,1,0.5,0,0,10
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 17:50,7/1/13 18:02,2,-74.002846,40.760353,-73.98291,40.740917,10.5,CRD,1,0.5,1.5,0,13.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 18:13,7/1/13 18:22,2,-73.997368,40.724476,-74.009407,40.722263,7.5,CRD,1,0.5,1.7,0,10.7
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 18:24,7/1/13 18:32,2,-74.010071,40.720867,-73.998238,40.730415,7.5,CRD,1,0.5,1.7,0,10.7
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 18:41,7/1/13 18:45,2,-73.99424,40.72858,-74.002686,40.718353,5,CRD,1,0.5,1.5,0,8
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 18:45,7/1/13 18:49,3,-74.003212,40.717918,-74.011551,40.708004,5,CSH,1,0.5,0,0,6.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 18:55,7/1/13 19:07,2,-74.005951,40.706154,-73.9571,40.766445,18.5,CRD,1,0.5,3,0,23
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 19:19,7/1/13 19:24,3,-73.955788,40.763866,-73.975555,40.745258,7.5,CRD,1,0.5,1.7,0,10.7
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 19:36,7/1/13 19:42,2,-73.985497,40.738953,-73.985489,40.747658,6,CRD,1,0.5,1,0,8.5
C87E6D2293BF8B907A0B7E4C2911AA5E,7/1/13 19:51,7/1/13 19:55,1,-73.993179,40.729942,-74.001869,40.733776,5,CRD,1,0.5,1.2,0,7.7
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 1:10,3/1/13 1:28,3,-73.945496,40.719227,-74.00148,40.726063,19,CRD,0.5,0.5,3.9,0,23.9
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 5:26,3/1/13 5:29,2,-73.98941,40.756882,-73.97744,40.756958,5,CSH,0.5,0.5,0,0,6
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 5:47,3/1/13 5:51,2,-73.977745,40.75275,-73.989876,40.751911,5,CSH,0.5,0.5,0,0,6
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 5:57,3/1/13 6:00,2,-73.991249,40.749573,-73.991005,40.74448,4,CSH,0.5,0.5,0,0,5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 6:10,3/1/13 6:19,2,-73.993988,40.751225,-73.95945,40.765926,10.5,CSH,0,0.5,0,0,11
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 6:31,3/1/13 6:37,2,-73.957062,40.77084,-73.975395,40.755344,7.5,CSH,0,0.5,0,0,8
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 6:42,3/1/13 6:47,2,-73.977348,40.752735,-73.980164,40.75824,5.5,CSH,0,0.5,0,0,6
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 6:53,3/1/13 6:55,2,-73.987732,40.754364,-73.984818,40.763939,4.5,CSH,0,0.5,0,0,5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 7:06,3/1/13 7:15,2,-73.990646,40.756638,-73.991478,40.739876,8.5,CRD,0,0.5,1,0,10
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 7:34,3/1/13 7:56,2,-73.960098,40.773056,-73.985291,40.748768,17.5,CSH,0,0.5,0,0,18
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 8:03,3/1/13 8:08,2,-73.990616,40.756836,-73.981514,40.757454,5,CSH,0,0.5,0,0,5.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 8:10,3/1/13 8:12,2,-73.976578,40.756493,-73.979187,40.760532,4,CRD,0,0.5,1,0,5.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 8:16,3/1/13 8:39,2,-73.985405,40.763988,-73.946411,40.806477,18,CRD,0,0.5,4.5,0,23
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 8:44,3/1/13 8:49,2,-73.954147,40.806187,-73.948997,40.803497,5,CSH,0,0.5,0,0,5.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 9:00,3/1/13 9:04,2,-73.958313,40.800854,-73.963249,40.803833,4.5,CSH,0,0.5,0,0,5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 9:08,3/1/13 9:23,2,-73.969864,40.789772,-73.97094,40.760876,12.5,CRD,0,0.5,2.5,0,15.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 9:39,3/1/13 9:51,2,-73.955513,40.777088,-73.975899,40.781311,9.5,CSH,0,0.5,0,0,10
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 9:52,3/1/13 10:18,2,-73.97876,40.777184,-73.984673,40.740135,18.5,CRD,0,0.5,3.7,0,22.7
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 10:26,3/1/13 10:45,2,-73.975952,40.749023,-73.989693,40.740376,12.5,CRD,0,0.5,2.5,0,15.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 11:26,3/1/13 11:47,2,-73.976715,40.766171,-73.945282,40.774921,14.5,CRD,0,0.5,2.9,0,17.9
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 12:07,3/1/13 12:15,2,-73.960297,40.770348,-73.974518,40.783249,8,CSH,0,0.5,0,0,8.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 12:17,3/1/13 12:24,2,-73.9795,40.777714,-73.982513,40.769604,6.5,CRD,0,0.5,1.3,0,8.3
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 12:29,3/1/13 12:38,2,-73.98185,40.768654,-73.969566,40.786198,8.5,CSH,0,0.5,0,0,9
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 12:39,3/1/13 12:47,2,-73.973518,40.784687,-73.98484,40.769405,7,CRD,0,0.5,1.75,0,9.25
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 12:49,3/1/13 13:05,2,-73.986702,40.771481,-73.950447,40.771461,13,CSH,0,0.5,0,0,13.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 13:09,3/1/13 13:21,2,-73.952309,40.777321,-73.97377,40.763363,10,CRD,0,0.5,2,0,12.5
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 13:22,3/1/13 13:32,2,-73.974823,40.762054,-73.968338,40.754757,7.5,CRD,0,0.5,2.25,0,10.25
D0E11AB0F51BFD9FF4053F8A585D1A89,3/1/13 13:43,3/1/13 13:47,2,-73.965317,40.762276,-73.959831,40.770008,5,CSH,0,0.5,0,0,5.5
